191	8921	0
192	422	1
192	9167	0
193	64	1
193	9812	0
194	533	1
194	7333	0
195	349	1
195	9819	0
196	4	1
196	10356	0
197	385	1
197	564	1
197	303	1
197	2479	1
197	10760	0
197	7723	0
197	11066	0
197	6382	0
198	73	1
198	82	1
198	13035	0
198	6337	0
199	618	1
199	8839	0
200	451	1
200	8	1
200	269	1
200	624	1
200	543	1
200	5754	0
200	8246	0
200	3185	0
200	346	0
200	5063	0
201	1061	1
201	6	1
201	106	1
201	238	1
201	3694	1
201	626	1
201	627	1
201	564	1
201	506	1
201	1466	1
201	1467	1
201	1468	1
201	1470	1
201	3272	0
201	6660	0
201	8673	0
201	3009	0
201	8472	0
201	6637	0
201	8771	0
201	2901	0
201	292	0
201	10562	0
201	9752	0
201	8280	0
201	11750	0
202	628	1
202	2694	0
203	631	1
203	14339	0
204	376	1
204	1135	0
205	1474	1
205	1475	1
205	356	1
205	1477	1
205	455	1
205	8	1
205	266	1
205	1110	1
205	633	1
205	634	1
205	349	1
205	62	1
205	8422	0
205	9652	0
205	10868	0
205	1183	0
205	11269	0
205	8681	0
205	13571	0
205	146	0
205	8475	0
205	696	0
205	13885	0
205	10569	0
206	110	1
206	10112	0
207	290	1
207	533	1
207	90	1
207	636	1
207	349	1
207	413	1
207	14651	0
207	9757	0
207	82	0
207	14472	0
207	6825	0
207	14236	0
208	644	1
208	133	0
209	580	1
209	645	1
209	110	1
209	1486	1
209	1488	1
209	1489	1
209	310	1
209	3900	1
209	8616	0
209	11453	0
209	9514	0
209	14296	0
209	818	0
209	3810	0
209	11431	0
209	1274	0
210	265	1
210	349	1
210	6222	1
210	431	1
210	9179	0
210	5949	0
210	4898	0
210	14805	0
211	5	1
211	439	0
212	105	1
212	10	1
212	618	1
212	843	1
212	1230	1
212	655	1
212	850	1
212	626	1
212	9412	0
212	6689	0
212	9396	0
212	2454	0
212	3943	0
212	14370	0
212	6007	0
212	10318	0
213	1093	1
213	5	1
213	5185	0
213	2933	0
214	491	1
214	11000	0
215	665	1
215	11583	0
216	5	1
216	13446	0
217	5	1
217	14365	0
218	90	1
218	636	1
218	10166	0
218	6336	0
219	5	1
219	9972	0
220	672	1
220	673	1
220	676	1
220	677	1
220	678	1
220	251	1
220	380	1
220	3084	0
220	12376	0
220	4955	0
220	12837	0
220	2506	0
220	14640	0
220	9771	0
221	213	1
221	690	1
221	845	1
221	679	1
221	9427	0
221	1466	0
221	6504	0
221	10697	0
222	681	1
222	506	1
222	1468	1
222	1516	1
222	10193	0
222	7246	0
222	1187	0
222	6395	0
223	299	1
223	103	1
223	95	1
223	2460	0
223	6790	0
223	9846	0
224	104	1
224	10243	0
225	160	1
225	689	1
225	12966	0
225	10793	0
226	349	1
226	95	1
226	3939	0
226	11840	0
227	696	1
227	5017	0
228	2566	1
228	2284	0
229	22	1
229	103	1
229	6322	0
229	9693	0
230	1545	1
230	451	1
230	702	1
230	703	1
230	14474	0
230	7947	0
230	12466	0
230	4884	0
231	704	1
231	8863	0
232	5	1
232	2525	0
233	5	1
233	583	1
233	997	0
233	5163	0
234	952	1
234	5	1
234	5783	0
234	12115	0
235	395	1
235	110	1
235	720	1
235	721	1
235	631	1
235	12396	0
235	8965	0
235	904	0
235	9479	0
235	8694	0
236	5	1
236	9118	0
237	5	1
237	894	1
237	715	0
237	14397	0
238	1552	1
238	1553	1
238	727	1
238	5635	0
238	13572	0
238	5783	0
239	5	1
239	3509	0
240	730	1
240	6286	0
241	510	1
241	11122	0
242	114	1
242	90	1
242	645	1
242	577	0
242	9422	0
242	801	0
243	65	1
243	1282	1
243	5	1
243	582	1
243	1560	1
243	268	1
243	526	1
243	881	1
243	114	1
243	1235	1
243	120	1
243	1564	1
243	1086	1
243	11503	0
243	6066	0
243	12353	0
243	14016	0
243	9933	0
243	10633	0
243	7016	0
243	13891	0
243	10742	0
243	12185	0
243	8881	0
243	3545	0
243	11974	0
244	413	1
244	742	1
244	743	1
244	14183	0
244	6951	0
244	9911	0
245	763	1
245	2537	0
246	5	1
246	10005	0
247	643	1
247	8	1
247	1578	1
247	1581	1
247	1071	1
247	53	1
247	438	1
247	56	1
247	90	1
247	11660	0
247	13625	0
247	10801	0
247	8473	0
247	10555	0
247	1013	0
247	5483	0
247	4363	0
247	9650	0
248	130	1
248	740	1
248	806	1
248	326	1
248	766	1
248	767	1
248	3200	0
248	11957	0
248	10977	0
248	13922	0
248	10437	0
248	2551	0
249	5	1
249	1556	0
250	5	1
250	12805	0
251	349	1
251	8003	0
252	779	1
252	10441	0
253	5	1
253	5651	0
254	784	1
254	273	1
254	786	1
254	14366	0
254	1821	0
254	10836	0
255	288	1
255	3835	0
256	793	1
256	13276	0
257	796	1
257	221	1
257	3574	0
257	6300	0
258	349	1
258	9563	0
259	103	1
259	11426	0
260	539	1
260	3271	0
261	806	1
261	303	1
261	3296	0
261	2357	0
262	819	1
262	3518	0
263	822	1
263	823	1
263	3587	0
263	2545	0
264	582	1
264	14943	0
265	519	1
265	7	1
265	265	1
265	12	1
265	1165	1
265	405	1
265	1310	1
265	32	1
265	935	1
265	942	1
265	1335	1
265	836	1
265	1093	1
265	1613	1
265	717	1
265	1486	1
265	1622	1
265	730	1
265	349	1
265	862	1
265	480	1
265	866	1
265	482	1
265	1124	1
265	249	1
265	103	1
265	105	1
265	1643	1
265	1644	1
265	1645	1
265	1518	1
265	1646	1
265	496	1
265	881	1
265	1652	1
265	1653	1
265	117	1
265	1657	1
265	125	1
265	1662	1
265	3442	0
265	2303	0
265	6913	0
265	3000	0
265	2083	0
265	8741	0
265	10092	0
265	2285	0
265	3549	0
265	7903	0
265	8161	0
265	8282	0
265	13181	0
265	14793	0
265	2091	0
265	4035	0
265	1184	0
265	286	0
265	6502	0
265	13901	0
265	4081	0
265	5394	0
265	788	0
265	8863	0
265	3505	0
265	14707	0
265	6561	0
265	11735	0
265	915	0
265	1217	0
265	6752	0
265	4024	0
265	8535	0
265	1403	0
265	1400	0
265	312	0
265	9016	0
265	14298	0
265	6441	0
265	227	0
266	0	1
266	2049	1
266	4	1
266	5	1
266	6	1
266	8	1
266	10	1
266	11	1
266	12	1
266	18	1
266	22	1
266	24	1
266	36	1
266	2086	1
266	2104	1
266	62	1
266	65	1
266	68	1
266	72	1
266	73	1
266	75	1
266	81	1
266	90	1
266	95	1
266	102	1
266	103	1
266	106	1
266	110	1
266	114	1
266	120	1
266	121	1
266	4218	1
266	126	1
266	127	1
266	4225	1
266	130	1
266	138	1
266	140	1
266	141	1
266	4245	1
266	151	1
266	163	1
266	164	1
266	2223	1
266	177	1
266	4274	1
266	2227	1
266	184	1
266	2233	1
266	2244	1
266	2255	1
266	2256	1
266	2257	1
266	213	1
266	227	1
266	231	1
266	236	1
266	237	1
266	6380	1
266	240	1
266	249	1
266	2297	1
266	259	1
266	263	1
266	265	1
266	266	1
266	269	1
266	275	1
266	288	1
266	289	1
266	2349	1
266	2350	1
266	303	1
266	2356	1
266	321	1
266	2375	1
266	329	1
266	346	1
266	349	1
266	351	1
266	356	1
266	358	1
266	359	1
266	2423	1
266	375	1
266	385	1
266	2439	1
266	2440	1
266	393	1
266	394	1
266	395	1
266	396	1
266	400	1
266	413	1
266	4516	1
266	4528	1
266	433	1
266	445	1
266	4542	1
266	2497	1
266	451	1
266	454	1
266	2510	1
266	465	1
266	470	1
266	474	1
266	487	1
266	489	1
266	490	1
266	496	1
266	2548	1
266	505	1
266	506	1
266	510	1
266	2559	1
266	513	1
266	519	1
266	4617	1
266	523	1
266	525	1
266	529	1
266	2580	1
266	533	1
266	535	1
266	539	1
266	2588	1
266	543	1
266	557	1
266	558	1
266	564	1
266	2614	1
266	568	1
266	574	1
266	578	1
266	579	1
266	580	1
266	592	1
266	594	1
266	599	1
266	601	1
266	617	1
266	624	1
266	4720	1
266	626	1
266	627	1
266	2674	1
266	631	1
266	633	1
266	2685	1
266	4735	1
266	643	1
266	645	1
266	650	1
266	651	1
266	653	1
266	662	1
266	666	1
266	2719	1
266	673	1
266	681	1
266	689	1
266	702	1
266	703	1
266	4810	1
266	717	1
266	727	1
266	730	1
266	732	1
266	2789	1
266	2805	1
266	4857	1
266	763	1
266	2813	1
266	2814	1
266	767	1
266	4864	1
266	766	1
266	793	1
266	795	1
266	2848	1
266	2850	1
266	2852	1
266	805	1
266	806	1
266	4910	1
266	4912	1
266	819	1
266	4926	1
266	836	1
266	2891	1
266	843	1
266	845	1
266	850	1
266	2899	1
266	853	1
266	2912	1
266	866	1
266	867	1
266	872	1
266	889	1
266	894	1
266	7040	1
266	4999	1
266	918	1
266	924	1
266	937	1
266	940	1
266	5037	1
266	5042	1
266	5047	1
266	3001	1
266	953	1
266	3003	1
266	5055	1
266	968	1
266	972	1
266	973	1
266	1008	1
266	1011	1
266	1020	1
266	3071	1
266	1024	1
266	3082	1
266	1046	1
266	3099	1
266	1056	1
266	1058	1
266	1061	1
266	1093	1
266	3143	1
266	3145	1
266	1110	1
266	3169	1
266	3172	1
266	1142	1
266	5244	1
266	3214	1
266	1174	1
266	1187	1
266	5299	1
266	1207	1
266	1208	1
266	3257	1
266	1211	1
266	3261	1
266	1235	1
266	9440	1
266	1262	1
266	1271	1
266	1272	1
266	1289	1
266	1302	1
266	1313	1
266	1332	1
266	1335	1
266	1344	1
266	1345	1
266	1356	1
266	1374	1
266	1375	1
266	1383	1
266	3436	1
266	1392	1
266	1398	1
266	3465	1
266	1418	1
266	1427	1
266	1432	1
266	1449	1
266	1460	1
266	1467	1
266	1474	1
266	3523	1
266	1486	1
266	1489	1
266	3561	1
266	1516	1
266	1518	1
266	3572	1
266	3579	1
266	1545	1
266	1552	1
266	5650	1
266	1560	1
266	1562	1
266	3614	1
266	1622	1
266	1643	1
266	1645	1
266	1646	1
266	3694	1
266	1653	1
266	1662	1
266	3719	1
266	3726	1
266	1701	1
266	1727	1
266	1732	1
266	1741	1
266	1751	1
266	1752	1
266	1755	1
266	1759	1
266	1772	1
266	3836	1
266	1794	1
266	3844	1
266	1801	1
266	1805	1
266	1809	1
266	1821	1
266	3877	1
266	1835	1
266	1838	1
266	1840	1
266	1845	1
266	1847	1
266	5945	1
266	1852	1
266	8003	1
266	1860	1
266	1867	1
266	1869	1
266	1876	1
266	6051	1
266	1971	1
266	4030	1
266	4038	1
266	4045	1
266	2015	1
266	6121	1
266	4095	1
266	13154	0
266	10376	0
266	9400	0
266	9289	0
266	6804	0
266	13012	0
266	4830	0
266	2438	0
266	5000	0
266	13267	0
266	2290	0
266	12404	0
266	4439	0
266	11797	0
266	2822	0
266	10869	0
266	3657	0
266	11442	0
266	9969	0
266	4702	0
266	11058	0
266	4707	0
266	6898	0
266	3553	0
266	4070	0
266	13836	0
266	3474	0
266	7767	0
266	9409	0
266	13798	0
266	2213	0
266	4667	0
266	8091	0
266	13140	0
266	6788	0
266	8425	0
266	308	0
266	1549	0
266	986	0
266	5679	0
266	13139	0
266	8560	0
266	11469	0
266	7439	0
266	9640	0
266	2027	0
266	12955	0
266	9685	0
266	10329	0
266	6539	0
266	9825	0
266	10949	0
266	9739	0
266	4932	0
266	10947	0
266	8232	0
266	2507	0
266	6004	0
266	755	0
266	1750	0
266	8438	0
266	3825	0
266	12210	0
266	979	0
266	1695	0
266	5234	0
266	10499	0
266	4375	0
266	13813	0
266	8795	0
266	11408	0
266	14386	0
266	10135	0
266	6889	0
266	10934	0
266	7279	0
266	4699	0
266	11549	0
266	9	0
266	14325	0
266	14074	0
266	1811	0
266	13069	0
266	9246	0
266	3347	0
266	9331	0
266	6905	0
266	13460	0
266	9130	0
266	7367	0
266	10409	0
266	14178	0
266	7097	0
266	3587	0
266	12519	0
266	14754	0
266	2041	0
266	13801	0
266	10736	0
266	9479	0
266	7703	0
266	6017	0
266	3263	0
266	12802	0
266	686	0
266	5490	0
266	9790	0
266	8202	0
266	976	0
266	11494	0
266	11511	0
266	5746	0
266	2592	0
266	647	0
266	2918	0
266	7176	0
266	7548	0
266	4222	0
266	877	0
266	1263	0
266	6117	0
266	9587	0
266	6033	0
266	1963	0
266	3211	0
266	5351	0
266	4039	0
266	11752	0
266	8174	0
266	7409	0
266	1291	0
266	421	0
266	5614	0
266	11881	0
266	12613	0
266	278	0
266	1912	0
266	1978	0
266	13254	0
266	13019	0
266	7869	0
266	6604	0
266	14031	0
266	9851	0
266	14387	0
266	7925	0
266	6614	0
266	9483	0
266	5823	0
266	9068	0
266	9428	0
266	4768	0
266	9538	0
266	14691	0
266	5760	0
266	8081	0
266	7594	0
266	10192	0
266	6941	0
266	12209	0
266	865	0
266	4208	0
266	268	0
266	9632	0
266	10834	0
266	10781	0
266	13644	0
266	480	0
266	10643	0
266	6664	0
266	5834	0
266	6922	0
266	13466	0
266	14811	0
266	12722	0
266	3573	0
266	8491	0
266	14209	0
266	12030	0
266	893	0
266	14652	0
266	8264	0
266	4917	0
266	14106	0
266	10427	0
266	285	0
266	11521	0
266	6190	0
266	3356	0
266	13928	0
266	8318	0
266	5065	0
266	1298	0
266	9003	0
266	2069	0
266	11814	0
266	11949	0
266	14338	0
266	7488	0
266	10946	0
266	8278	0
266	3911	0
266	9546	0
266	1598	0
266	13138	0
266	1719	0
266	11115	0
266	7038	0
266	13902	0
266	12423	0
266	13537	0
266	13348	0
266	11986	0
266	4652	0
266	4708	0
266	6188	0
266	14601	0
266	10551	0
266	8987	0
266	874	0
266	9103	0
266	399	0
266	7468	0
266	9941	0
266	8817	0
266	11536	0
266	10258	0
266	3256	0
266	7944	0
266	14376	0
266	2579	0
266	6136	0
266	10944	0
266	6107	0
266	13363	0
266	10052	0
266	3605	0
266	13884	0
266	9481	0
266	8418	0
266	282	0
266	14184	0
266	3354	0
266	2872	0
266	5129	0
266	14045	0
266	4801	0
266	14388	0
266	4341	0
266	2484	0
266	10009	0
266	7435	0
266	2513	0
266	14868	0
266	1904	0
266	2529	0
266	5824	0
266	774	0
266	3012	0
266	8062	0
266	324	0
266	14320	0
266	13843	0
266	8287	0
266	8518	0
266	9771	0
266	3823	0
266	1515	0
266	9181	0
266	2288	0
266	11861	0
266	9687	0
266	6299	0
266	1145	0
266	12285	0
266	14770	0
266	11360	0
266	5569	0
266	8055	0
266	6419	0
266	4837	0
266	3820	0
266	12057	0
266	4417	0
266	42	0
266	3752	0
266	704	0
266	6638	0
266	6282	0
266	12318	0
266	5023	0
266	12011	0
266	8095	0
266	8413	0
266	4374	0
266	10335	0
266	9923	0
266	13809	0
266	5602	0
266	12043	0
266	1656	0
266	11286	0
266	9456	0
266	9013	0
266	14429	0
266	5888	0
266	1338	0
266	2549	0
266	9527	0
266	5051	0
266	3018	0
266	13669	0
266	5649	0
266	2928	0
266	12739	0
266	13181	0
266	10878	0
266	12340	0
266	6441	0
266	8574	0
266	716	0
266	13106	0
266	9704	0
266	12916	0
266	12568	0
266	9802	0
266	8889	0
266	2832	0
266	5471	0
266	3827	0
266	6834	0
266	12939	0
267	536	1
267	257	1
267	3073	1
267	3802	0
267	9824	0
267	13822	0
268	1676	1
268	5	1
268	9192	0
268	11859	0
269	843	1
269	554	0
270	5	1
270	852	1
270	853	1
270	854	1
270	2807	1
270	346	1
270	283	1
270	3097	0
270	14496	0
270	3564	0
270	14094	0
270	14613	0
270	5906	0
270	2910	0
271	313	1
271	7526	0
272	5	1
272	8319	0
273	860	1
273	8400	0
274	862	1
274	966	0
275	5	1
275	863	1
275	7217	0
275	3679	0
276	8	1
276	866	1
276	867	1
276	5	1
276	12166	0
276	3017	0
276	9920	0
276	6767	0
277	5	1
277	13590	0
278	872	1
278	3478	0
279	4106	1
279	5	1
279	6928	0
279	657	0
280	529	1
280	90	1
280	2395	0
280	11283	0
281	881	1
281	525	1
281	7887	0
281	8390	0
282	5	1
282	9465	0
283	888	1
283	889	1
283	9513	0
283	12610	0
284	1489	1
284	5	1
284	9683	0
284	4962	0
285	890	1
285	13261	0
286	578	1
286	12209	0
287	5	1
287	3974	1
287	2538	0
287	11514	0
288	894	1
288	1730	0
289	592	1
289	8182	0
290	5	1
290	9262	0
291	519	1
291	139	1
291	533	1
291	151	1
291	283	1
291	422	1
291	1449	1
291	56	1
291	445	1
291	1727	1
291	1729	1
291	1732	1
291	329	1
291	330	1
291	1740	1
291	1741	1
291	1110	1
291	1752	1
291	1755	1
291	860	1
291	1759	1
291	866	1
291	1272	1
291	6088	0
291	10904	0
291	3344	0
291	7506	0
291	11592	0
291	4109	0
291	10692	0
291	7643	0
291	5023	0
